,titles,first_ps,authors,reply_lps,reply_qs,found_time,ltimes,year,fields
2027,女子遭家暴流产,女子遭家暴流产被掐死病房 尸体1个月未处理,6126047,风,4,2016/4/1,4月22日,2016,4496306569
2028,关于家暴的一些观点,如题,1EDGE,1EDGE,3,2016/4/1,4月22日,2016,4495668269
2029,转贴:11岁女孩夜不归宿 被父亲脱光衣服用树枝抽打而死,,我要成为...,爱苏Sri,3,2016/4/1,4月21日,2016,4495729354
2030,全情付出换来家暴下场,背景是男方升职且二胎仍是女孩，他家一定要生男孩且觉得我配不上他儿子了。我目前产后二个多月休假,13年喂了狗,东临幽,15,2016/4/1,4月21日,2016,4491676308
2031,今天跟老婆谈起最近家暴报道很多,于是心血来潮点进了家暴吧，意料之外，原来家暴比想象中的要多,别向我低头,东临幽,26,2016/4/1,4月21日,2016,4486585949
2032,成功的第二次向法院申请强制执行,打赢官司后，我第二次成功的请法院为我强制执行了财产问题，律师和法官沟通后，不动声色的在被告家,娇娇昊昊,浅念丶忆诗,40,2016/1/1,4月20日,2016,4323634416
2033,第一次进这吧！,真没想到有那么多朋友和我一样苦都舍不得孩子，但又过不下去了，和神经病在一起太痛苦了。身体的内,Love国際,人海浪子,45,2016/4/1,4月19日,2016,4468483300
2034,我和我爸那天打起来了。,因为找不到工作，他每天回家都说我骂我，偶尔还拳打脚踢的。 我呢，真的不想待在这个家了，天天过不,胡宁教程...,浅念丶忆诗,8,2016/4/1,4月19日,2016,4489683543
2035,这老婆，娶了倒九辈子霉,,感情财搞笑,ciciapple_1,22,2016/4/1,4月19日,2016,4465233759
2036,"女孩被家暴2小时后身亡,画面太惨医生都哭了",,丰台时珍堂,天蝎旺仔...,6,2016/4/1,4月19日,2016,4490035658
2037,那些被丈夫长年家暴的妻子都是活该,我真的想不通，是什么能让你忍受家暴十多年！还不是要怪你经济上不自立！年轻时就想着靠男人。孩子,王中王...,非常刘佳佳,6,2016/4/1,4月19日,2016,4462414050
2038,怎么确定对方是否会婚后家暴？求助,楼主有一个相亲对象，我一点都不喜欢他，但是他条件很好，而且对我穷追不舍，百依百顺，我明确表示,Tchgfd,幸运小猪48,8,2016/4/1,4月19日,2016,4456130421
2039,不明白！家暴你们怎么能忍受的,其实夫妻偶尔打打可以，可是对于那些老是受家暴的你们怎么能忍受呢？现在什么年代了，找个对自己好,m174225586,天生愚痴,4,2016/4/1,4月18日,2016,4488265546
2040,"太惨啦,女孩被家暴2小时后身亡",,我要成为...,天生愚痴,8,2016/4/1,4月18日,2016,4487858130
2041,家暴真的是改不了的，月子第五天动手了,结了婚发现他有打人的习惯，有争执一直是以他的拳头告终的。 没想到，月子里他也动手了。我们准备离婚，我除了孩子什么都不想要，他除了孩子什么都要,陈小兔0414,m174225586,66,2014/11/1,4月18日,2016,3398447802
2042,家暴,有没有被家暴却又无赖的，想上班，却又走不了的,1234www是我,天生愚痴,2,2016/4/1,4月18日,2016,4486880071
2043,大家帮我看看我老公这样是有暴力倾向吗？我该离婚婚吗？,先交代一下我的基本背景，我和他结婚一年了，我不漂亮他也不帅，大龄男女相亲结婚，婚后一直分,梦田里的...,白小卷18,71,2016/3/1,4月18日,2016,4394535741
2044,父母家暴，我不敢结婚,从小做错事就打，小学考试不好，回家路上就是一个巴掌，都打到流鼻血，揪耳朵，耳朵后面都撕裂了，,奔跑的小...,浅念丶忆诗,5,2016/4/1,4月18日,2016,4477084425
2045,什么是人身安全保护令?申请条件及如何执行(图),来源：千龙网 【导语】：3月1日，《中华人民共和国反家庭暴力法》正式实施。作为中国首部反家暴法，,贴吧用户_...,贴吧用户_...,16,2016/3/1,4月17日,2016,4417405964
2046,现在出来的家暴法真的有用么。,我今天又被我爸家暴，实在忍无可忍，第一次去了公安局，想着有家暴法的颁布可以讨一个说法，然而警,朱赫绛,桑弧蒿,19,2016/4/1,4月17日,2016,4483712571
2047,被前后妈打算家暴么，怎么通过合法途径保护自己,如题，后妈，已和父亲离异，上门来闹，爸爸不在，打了我，算是家暴么，有什么具体方式申请人身安全,yitong0928,q25360455,2,2016/4/1,4月17日,2016,4478460569
2048,语言暴力,LG平时不抽烟不喝酒，不赌牌，也爱做家务，平时文质彬彬，无不良嗜好。但性子急躁，比如玩个游戏都会,维维蓝调5,浅念丶忆诗,6,2016/4/1,4月16日,2016,4481110037
2049,家暴止于行,,会明心理...,贴吧用户_...,4,2016/3/1,4月16日,2016,4397395495
2050,无法言说心中的痛，家暴、远嫁、女儿、都成为我忍受的理由,感觉人生绝望，放不下的东西太多，痛苦的事情太多，青一块紫一块的身体被伤透了的心又提醒着我该怎么忍受，上次被打的手还肿痛着这一次被砸紫的伤痕又,吴家媳妇w...,爱苏Sri,26,2015/1/1,4月13日,2016,3508586780
2051,就这么一个飘忽不定的家,曾几何时开始，我已经忘了。只知道当我坠地记事起，就有这么一个可以说让我现在留有很有阴影的家。,n南央,人生悲欢...,30,2016/3/1,4月12日,2016,4439263209
2052,受家暴的男孩你将来肯定会打老婆的，,,我是四小...,天生愚痴,72,2015/8/1,4月11日,2016,3962312529
2053,又打,一句话就把我当仇人的乱打,Love国際,Love国際,13,2016/4/1,4月11日,2016,4470584914
2054,被家暴的孩子看过来，给你个地方得到安慰,我也是受害者，今年17岁女生。曾经因为家暴割过腕，想过跳楼。没人人能理解我们的遭遇，或许你说出来,深海离巷,lih_16lh,10,2016/4/1,4月11日,2016,4455938143
2055,此吧有感,那些经常被家暴的朋友，除了选择离婚，分居等...还有什么可行方法杜绝对方再次动手。,维维蓝调5,维维蓝调5,13,2016/3/1,4月10日,2016,4401455722
2056,本来想算了，,不陪你这么下去了，可是你，哎，有意思吗？无聊透顶，那你继续吧,风,糖宝宝0518,1,2016/4/1,4月10日,2016,4467479335
2057,胜诉的法院判决书,大家好，今天我将自己胜诉的法院判决书发给大家看，隐私部分都被马赛克了。主要让大家看的是因为我有家暴证据，法院对我的诉讼请求予以支持。里面写了,娇娇昊昊,娇娇昊昊,173,2014/12/1,4月8日,2016,3469237424
2058,对于有精神疾病的妇女   男方对女方实施家暴    这个证据怎,,liliqian60,娇娇昊昊,2,2016/4/1,4月8日,2016,4464673663
2059,从前被脱光了被爸妈打,在外头也不例外 路上有人阻止他们还骂路人 五年级第一次还手 甩了我妈一个耳光 后来他们再打我 我就还,吾心未死乀,啊凤0312,30,2016/3/1,4月7日,2016,4442488106
2060,深夜，夜深,我出生于农村，家里不穷也不富裕，父母都是知识分子。 从小我被寄予很厚的期望因为爸爸在当地小有名气所以希望我也从小优秀，可是我不是特别聪敏的孩,说逗比你...,说逗比你...,12,2015/8/1,4月7日,2016,3972940739
2061,老公又打我了,昨天2点哆，因为几句话的争执（他每次张口就是***，我不能容忍，我本来是个有文化斯文的人，结婚后13年的挨打，改变了我，我张口说你****。）老公就当,雨露鲜亮,傻傻的看1,420,2013/11/1,3月22日,2016,1736624287
2062,我也是个长期受家暴受害者，,我也是个长期受家暴受害者，,哲傲ing,人生悲欢...,1,2016/4/1,4月5日,2016,4455245254
2063,说说我爸,我爸喝酒成瘾，喝了几十年了还没喝够，到处欠账，以前喝了酒还好，现在脾气越来越大喝完酒就回家找,精武忠诚,精武忠诚,0,2016/4/1,4月5日,2016,4458565959
2064,我要改变,"如果他再打我一次,我就离",雨落花簪,娇娇昊昊,10,2016/3/1,4月5日,2016,4445865385
2065,为家暴受害者发声,大家好，我是财新网的摄影记者梁莹菲，反家庭暴力法将于明年三月份施行，在此之前，我们希望做一个,isletliang,深海离巷,9,2015/12/1,4月4日,2016,4241037447
2066,狗改不了吃屎,认清现实，各位被家暴的，狗改不了吃屎。拿出勇气来。反抗。,梦魇_猫猫,梦魇_猫猫,0,2016/4/1,4月3日,2016,4454406922
2067,这样打了女朋友就不可原谅吗？,吵架，女朋友第一次打了男朋友十几耳光，男朋友没还手，第二次靠近了女朋友又打了十几个，第三次他,wanghyn888,zdvgxcbdfjkwv,20,2016/1/1,4月2日,2016,4250090662
2068,要男人干嘛！！！,老公干什么？饭我会做，衣服我会洗，钱我会挣，地我会拖，架我会打，街我会逛，车我会开，出去我也会玩。 有了老公还要给他洗衣做饭收拾家务，还要照,清清luo,古怪的蔓蔓,178,2014/10/1,3月30日,2016,3355328649
2069,我经常被爸打怎么办,我是1个5年鸡的男生,大尼玛巨蟹,专治吹妞B,16,2016/3/1,4月2日,2016,4440124893
2070,感觉很多女人有受虐心理,明明被老公打了那么多回，被人哄两句又好了~ 下次又是一样，如此轮回~ 要是这样还喜欢他，只能一个字,寒冬萤火,王中王...,11,2016/3/1,4月1日,2016,4385115403
2071,家暴的流程是这样的，如果被打先去找派出所，派出所会给,家暴的流程是这样的，如果被打先去找派出所，派出所会给你一个验伤单，你拿着验伤单去3甲以上的医院验伤，然后拿这个验伤单去派出所，警察会给你录笔录。录完笔录，警察会给你一份回执，你拿着回执去找律师，在法庭上，这个是有用有效的。另外在警局打你的人也有案底，如果你没离，再次打你，这些都可以作为证据！法官会根据此作出对你有利的判决！,wrinky,走地侠,4,2013/12/1,9月14日,2016,2739316125
2072,离开我、不要再说爱我、你的暴力对我来说无法释怀,我始终不愿意回忆起那晚的事情，想想我都觉得可怕，拳头、巴掌，最让我接受不了的事情是用脚踢我的头、那个晚上，我记得自己的哭声那样的凄惨。 我早,范范390,潇薛兒,147,2014/11/1,3月31日,2016,3420218207
2073,这属于家暴吗。能判刑吗,我爸经常喝酒耍酒疯，一个月得有10天，平均3天一次，有时候连续一个星期，喝完酒回家不停的大声叨叨,残留回忆p...,飘渺无风1...,5,2016/3/1,3月30日,2016,4434589282
2074,结婚四个月，家暴四五次，死的心都有,我和丈夫，恋爱两个月领的证，五个月结的婚，结婚四个月，结婚前他温文尔雅，一结婚就变了，他打我四五次，正月十四打的我浑身上下都淤青，用鞋，用衣,0.0.0.*,维维蓝调5,92,2013/9/1,3月27日,2016,1404961236
2075,家暴的男人会改好吗？,家暴的男人会改好吗？能改掉？,洋姐很温柔,做个好人...,10,2016/3/1,3月26日,2016,4430834761
2076,希望我的故事能对后来人有一定认识！,本人90后，是家庭暴力的受害者，父母常年吵架，有时就会动手，不过基本上都是父亲打母亲，而且从小我,cuiming471,台商区迪迪,19,2016/2/1,3月26日,2016,4377126611
2077,你们不觉得结婚是件既冒险又没价值的事吗,我是不婚者。说真的，把家暴男、出轨男、软饭男、骗婚基佬、宝妈男、残疾男全除掉，你们确定中国剩,天道酬智勇,heart可豆,15,2016/3/1,3月25日,2016,4400230725
2078,我有暴力倾向，该怎么办？,我家里有家暴，我爸平时家暴，我受够他了，然后这不是最可怕的，我发觉我可能有家暴倾向，在宿舍里我经常欺负一个比较弱小的男生，而且是挑他错误，他要是对我犯一点小错误我就没个完了，我有时候自己都不能控制自己，我好害怕，这是我爸爸的典型特征:老是挑我妈的错误然后家暴，我害怕以后会变成像他那样的人，我该怎么办！！！控制不住自己，每次欺负完别人感觉好愧疚！！！,我欲扶摇...,天生愚痴,10,2016/3/1,3月25日,2016,4432362601
2079,攒钱，离婚，立贴为证,家暴三次，一次比一次重，现在还好，因为我尽量不惹他，孩子也越来越讨人喜欢。不过我不快乐，觉得,歪打正着1...,逆境则进,34,2016/1/1,3月25日,2016,4311027742
2080,如果可以穿越，我想把自己拐走,懂这标题的自然懂,川流不息...,川流不息...,6,2016/3/1,3月24日,2016,4432465197
2081,如何能挽回因家暴而快要破裂的婚,如何能挽回因家暴而快要破裂的婚姻？怎样能杜绝家暴？有什么最有效，最根本的办法杜绝家暴？！,刘羽桉,逆境则进,1,2016/3/1,3月24日,2016,4432089684
2082,今晚被我爸拿拳头一次次打我的头，像疯了一样。我该怎么办？,,不懂sang,无友ljw,19,2016/3/1,3月24日,2016,4417995980
2083,有上海的家暴救助组织吗？,我想为家暴的受害者出一点自己的绵薄之力，也使自己得到心理上的康复,川流不息...,川流不息...,2,2016/3/1,3月24日,2016,4432107232
2084,我想死了,我在我的印象中，我真的是被从小打到大的，我家因为我是女孩，有生了一个男孩，呵呵，他只比我小了3,any993,f13809310,12,2016/3/1,3月24日,2016,4422377419
2085,求助，男的还贷，我负责家庭开支，离婚后怎么分财产,婚后购买的贷款房，这期间总共支付了30个月的还贷，期间男方负债还贷，女方负债家庭开支。离婚后关于,贴吧用户_...,娇娇昊昊,9,2016/3/1,3月23日,2016,4429278795
2086,如何从家里逃走,现在初二，刚刚又被我爸打了怎么办,人不起来,群殴孙立军,26,2016/2/1,3月23日,2016,4379950890
2087,求助吧友～,语言暴力忍无可忍。动不动就是一句带脏字的话劈头盖脸的说过来，刚又说了。沟通了好多次改不了。哪,维维蓝调5,群殴孙立军,3,2016/3/1,3月23日,2016,4420021234
2088,完蛋了，要死了,完蛋了，要死了,我可爱的...,群殴孙立军,17,2016/3/1,3月23日,2016,4423926553
2089,看新闻说全国家暴家庭占百分之三十进来看看。,,821540619,821540619,1,2016/3/1,3月21日,2016,4424917794
